StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q93,Q16,Q65,Q66,Q91,2_Q80,2_Q84_First Click,2_Q84_Last Click,2_Q84_Page Submit,2_Q84_Click Count,5_Q80,5_Q84_First Click,5_Q84_Last Click,5_Q84_Page Submit,5_Q84_Click Count,6_Q80,6_Q84_First Click,6_Q84_Last Click,6_Q84_Page Submit,6_Q84_Click Count,7_Q80,7_Q84_First Click,7_Q84_Last Click,7_Q84_Page Submit,7_Q84_Click Count,8_Q80,8_Q84_First Click,8_Q84_Last Click,8_Q84_Page Submit,8_Q84_Click Count,1_Q11,1_Q41_First Click,1_Q41_Last Click,1_Q41_Page Submit,1_Q41_Click Count,2_Q11,2_Q41_First Click,2_Q41_Last Click,2_Q41_Page Submit,2_Q41_Click Count,3_Q11,3_Q41_First Click,3_Q41_Last Click,3_Q41_Page Submit,3_Q41_Click Count,4_Q11,4_Q41_First Click,4_Q41_Last Click,4_Q41_Page Submit,4_Q41_Click Count,5_Q11,5_Q41_First Click,5_Q41_Last Click,5_Q41_Page Submit,5_Q41_Click Count,6_Q11,6_Q41_First Click,6_Q41_Last Click,6_Q41_Page Submit,6_Q41_Click Count,7_Q11,7_Q41_First Click,7_Q41_Last Click,7_Q41_Page Submit,7_Q41_Click Count,8_Q11,8_Q41_First Click,8_Q41_Last Click,8_Q41_Page Submit,8_Q41_Click Count,9_Q11,9_Q41_First Click,9_Q41_Last Click,9_Q41_Page Submit,9_Q41_Click Count,10_Q11,10_Q41_First Click,10_Q41_Last Click,10_Q41_Page Submit,10_Q41_Click Count,11_Q11,11_Q41_First Click,11_Q41_Last Click,11_Q41_Page Submit,11_Q41_Click Count,12_Q11,12_Q41_First Click,12_Q41_Last Click,12_Q41_Page Submit,12_Q41_Click Count,13_Q11,13_Q41_First Click,13_Q41_Last Click,13_Q41_Page Submit,13_Q41_Click Count,14_Q11,14_Q41_First Click,14_Q41_Last Click,14_Q41_Page Submit,14_Q41_Click Count,15_Q11,15_Q41_First Click,15_Q41_Last Click,15_Q41_Page Submit,15_Q41_Click Count,16_Q11,16_Q41_First Click,16_Q41_Last Click,16_Q41_Page Submit,16_Q41_Click Count,17_Q11,17_Q41_First Click,17_Q41_Last Click,17_Q41_Page Submit,17_Q41_Click Count,18_Q11,18_Q41_First Click,18_Q41_Last Click,18_Q41_Page Submit,18_Q41_Click Count,19_Q11,19_Q41_First Click,19_Q41_Last Click,19_Q41_Page Submit,19_Q41_Click Count,20_Q11,20_Q41_First Click,20_Q41_Last Click,20_Q41_Page Submit,20_Q41_Click Count,Q96,understanding,Q98,Q99_4,Q100,Q101,base,appleValue,pearValue,mangoValue,orangeValue,bananaValue,limeValue,rewardChance,timeLimit,font,get_budget,get20,Q93 - Parent Topics,Q93 - Topics
8/6/20 13:56,8/6/20 14:04,IP Address,89.69.171.26,100,498,TRUE,8/6/20 14:04,R_eeNaYhPOscAzna1,,,,,52.24920654,21.00030518,anonymous,EN,5e9ce99a8035dd1cf6b23aa7,Left,7.9,7,Orange,Right,6.302,6.302,7.259,1,Right,0.548,0.548,1.678,1,Right,0.886,0.886,1.856,1,Right,2.325,2.325,3.807,1,Left,12.918,12.918,14.212,1,Right,2.851,2.851,3.975,1,Left,0,0,1.272,0,Right,1.337,1.337,2.142,1,Left,0,0,0.771,0,Left,0,0,1.183,0,Right,7.326,7.326,8.39,1,Left,0,0,0.588,0,Left,4.059,4.059,5.481,1,Left,0,0,0.538,0,Right,0.267,0.267,1.379,1,Right,4.5,4.5,5.573,1,Right,2.091,2.091,3.184,1,Left,7.403,7.403,8.654,1,Left,3.572,3.572,4.499,1,Right,4.033,4.033,5.218,1,Right,1.148,1.148,2.251,1,Left,1.212,1.212,2.194,1,Left,2.229,2.229,3.261,1,Left,1.219,1.219,2.652,1,Right,4.262,4.262,5.279,1,All images load well,yes,Male,30000,High School Diploma or equivalent,Both equal,1.1,1.3,3,5,2.2,7,6,10%,10,16,7,0,,
8/6/20 13:56,8/6/20 14:05,IP Address,89.153.136.173,100,558,TRUE,8/6/20 14:05,R_3RjSVlCiqxuZYfb,,,,,41.18460083,-8.461898804,anonymous,EN,5df949909195c66d579887f4,Left,7.9,7,Orange,Right,2.334,2.334,3.867,1,Right,2.184,2.184,4.094,1,Right,2.346,2.346,3.653,1,Right,6.315,6.315,8.717,1,Left,2.704,2.704,4.142,1,Right,2.065,2.065,3.497,1,Left,1.787,1.787,4.209,1,Right,2.159,2.159,3.353,1,Left,2.569,2.569,10.008,1,Left,7.306,8.357,10.007,2,Right,4.242,8.246,10.006,3,Left,2.171,5.977,10.006,3,Right,1.883,1.883,3.192,1,Left,2.32,2.32,10.106,1,Right,0.712,4.308,10.007,2,Left,8.978,8.978,10.107,1,Right,6.296,6.296,10.006,1,Left,4.318,4.318,10.108,1,Left,4.403,7.378,10.005,2,Right,1.888,1.888,3.311,1,Right,3.9,7.265,10.007,2,Left,1.966,1.966,4.059,1,Right,2.767,2.767,4.157,1,Left,5.918,5.918,10.106,1,Right,3.314,10.074,10.106,3,All images load well,They were clear.,Male,15000,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,8,0,,
8/6/20 13:56,8/6/20 14:06,IP Address,80.48.21.172,100,575,TRUE,8/6/20 14:06,R_3oU8LojE11mPaeC,,,,,52.62159729,18.52349854,anonymous,EN,5e2df47e1996e2000a1da03f,Left,"10,5","9,6",Orange,Right,1.272,2.012,3.577,2,Right,0.277,1.486,2.004,3,Right,2.126,2.126,3.664,1,Right,1.309,1.309,2.229,1,Left,1.993,1.993,3.079,1,Right,1.438,1.438,2.125,1,Left,1.228,1.228,1.937,1,Right,1.294,1.986,2.224,2,Left,0.251,0.251,1.045,1,Left,0.941,0.941,2.618,1,Right,1.024,2.081,2.305,3,Left,1.288,1.288,2.27,1,Left,1.008,1.735,2.553,2,Left,0.473,0.473,1.791,1,Right,1.79,1.79,2.53,1,Right,0.93,1.997,2.231,2,Right,2.651,2.651,3.358,1,Left,1.703,2.665,2.993,2,Left,2.789,2.789,3.385,1,Right,0.874,0.874,2.409,1,Right,2.195,2.195,2.95,1,Left,0.751,0.751,1.627,1,Left,2.373,3.183,3.905,2,Right,1.259,1.962,2.255,2,Right,2.695,4.762,5.402,2,All images load well,its all clear for me ,Male,90000,Master's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,6,0,,
8/6/20 13:55,8/6/20 14:06,IP Address,89.64.32.24,100,662,TRUE,8/6/20 14:06,R_3HADyrycSHl9Ges,,,,,50.25270081,19.02810669,anonymous,EN,5e721cdce963f7000d4d26a4,Left,7.9,7,Orange,Right,2.226,3.613,5.129,2,Right,0.63,0.63,2.045,1,Right,12.1,12.1,13.741,1,Right,3.861,4.769,5.616,2,Right,1.391,12.938,14.244,3,Right,1.174,4.405,5.513,3,Left,1.19,3.934,5.195,3,Right,0.647,1.763,2.882,2,Left,1.577,2.623,3.645,2,Left,0.975,2.93,3.819,3,Right,1.899,2.855,3.982,2,Left,2.57,5.122,6.12,3,Left,1.994,4.935,5.994,3,Left,0.88,1.969,3.307,2,Right,1.382,5.51,6.513,3,Right,2.71,7.407,8.274,3,Left,5.212,6.538,7.465,2,Left,1.472,5.307,6.43,3,Left,3.895,4.833,5.852,2,Right,0.836,2.111,3.087,2,Left,2.71,6.938,7.856,3,Right,1.578,5.708,7.006,3,Left,3.708,4.864,5.873,2,Left,0.465,3.907,4.846,4,Right,0.732,2.887,3.843,3,All images load well,It is clear,Male,25000,Bachelor's Degree,Apple,1.1,1.3,3,5,2.2,7,6,10%,10,16,7,0,,
8/6/20 13:53,8/6/20 14:06,IP Address,193.2.115.72,100,778,TRUE,8/6/20 14:06,R_1LiZUuu0sGRX0dY,,,,,45.8742981,14.9855957,anonymous,EN,5d40706844220d00191363da,Left,7.9,7,Orange,Right,42.317,42.317,43.898,1,Right,5.617,6.381,7.894,2,Right,4.669,4.669,6.18,1,Right,61.3,61.3,63.899,1,Left,59.53,59.53,64.057,1,Right,3.784,3.784,5.343,1,Left,2.959,3.696,5.962,2,Right,2.685,2.685,4.048,1,Left,3.183,3.183,4.599,1,Left,2.674,2.674,3.894,1,Right,8.719,8.719,10.142,1,Left,4.905,4.905,8.78,1,Left,2.424,2.424,4.375,1,Left,3.17,3.959,5.826,2,Right,5.094,5.094,6.796,1,Right,4.673,4.673,6.327,1,Right,3.954,3.954,5.993,1,Right,5.469,5.469,7.148,1,Right,6.412,6.412,8.532,1,Right,5.854,5.854,10.034,1,Right,8.295,8.295,10.125,1,Left,2.06,2.06,4.142,1,Right,2.825,8.295,9.303,4,Right,2.868,2.868,4.182,1,Left,3.237,3.237,4.608,1,All images load well,It is clear enough.,Female,50000,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,4,0,,
8/6/20 13:54,8/6/20 14:07,IP Address,82.61.197.181,100,784,TRUE,8/6/20 14:07,R_1pGMd1QdIFj4auh,,,,,46.06739807,13.23640442,anonymous,EN,5e62d0f9ffed3206751eb55c,Left,7.9,5,Orange,Right,33.083,34.552,36.621,2,Right,4.749,4.749,6.427,1,Right,6.148,6.148,9.012,1,Right,12.301,12.301,14.102,1,Right,67.599,67.599,69.777,1,Right,5.519,5.519,10.11,1,Left,3.746,4.878,7.87,2,Right,3.435,3.435,5.286,1,Left,2.379,2.379,4.35,1,Left,6.049,6.049,10.013,1,Right,2.602,3.635,6.481,2,Left,6.611,6.611,9.594,1,Left,4.9,4.9,10.116,1,Left,3.982,3.982,6.766,1,Right,4.743,4.743,8.594,1,,0,0,10.019,0,Right,0.323,7.821,10.116,3,Left,4.758,4.758,7.59,1,Left,4.828,4.828,8.58,1,Right,7.499,7.499,10.108,1,Right,7.978,9.27,10.129,2,Right,3.487,3.487,4.986,1,Left,4.345,4.345,6.89,1,Left,5.932,6.217,8.611,2,Right,4.028,4.028,8.914,1,All images load well,,Male,30000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,8,0,,
8/6/20 13:54,8/6/20 14:07,IP Address,189.150.14.126,100,824,TRUE,8/6/20 14:07,R_vYwvwLAaqoN64VP,,,,,17.97320557,-92.92960358,anonymous,EN,5d4ca0c0112f830016026942,Left,7.9,7,Orange,Right,2.539,3.991,4.502,2,Right,3.478,3.478,7.4,1,Right,28.355,28.355,29.701,1,Right,7.39,7.39,9.001,1,Left,8.574,8.574,9.801,1,Right,3.124,3.124,10.012,1,Left,5.254,5.254,10.012,1,Right,2.509,2.509,10.012,1,Left,3.332,3.332,10.112,1,Right,4.495,4.495,10.011,1,Right,4.709,4.709,10.012,1,Left,2.638,2.638,10.014,1,Left,4.544,4.544,10.012,1,Left,7.854,7.854,10.012,1,Right,5.49,5.49,10.112,1,Right,4.06,4.06,10.012,1,Left,5.634,5.634,10.113,1,Right,7.866,7.866,10.112,1,Left,4.546,4.546,10.011,1,Right,4.469,8.911,10.012,2,Right,8.381,8.381,10.012,1,Right,2.732,9.478,10.014,2,Left,9.211,9.211,10.012,1,Right,3.03,8.493,10.012,2,Left,6.378,6.378,10.011,1,All images load well,all clear,Female,0,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,8,0,,
8/6/20 13:52,8/6/20 14:08,IP Address,188.251.3.117,100,934,TRUE,8/6/20 14:08,R_3DiSdCbh0vZOvDL,,,,,40.37809753,-8.449905396,anonymous,EN,5d9e6e24348a610012ad4292,Left,7.9,7,Orange,Right,5.436,5.436,6.803,1,Right,3.645,3.645,4.888,1,Right,2.192,2.192,4.803,1,Right,3.835,3.835,7.305,1,Right,2.104,30.642,37.201,2,Right,2.723,2.723,4.42,1,Left,2.357,2.357,5.528,1,Right,1.572,1.572,3.367,1,Left,1.302,3.834,5.085,2,Left,9.018,9.018,9.975,1,Right,1.264,1.264,2.879,1,Left,3.177,3.177,4.601,1,Left,4.611,4.611,6.228,1,Left,1.684,1.684,3.466,1,Right,5.718,5.718,9.245,1,Right,2.5,2.5,10.123,1,Left,4.476,4.476,8.191,1,Left,6.37,6.37,8.043,1,Left,3.315,3.315,6.035,1,Right,7.026,7.026,9.41,1,Left,7.621,7.621,10.023,1,Right,3.176,3.176,5.072,1,Left,3.745,3.745,8.501,1,Left,2.52,2.52,4.875,1,Right,3.119,3.119,6.157,1,All images load well,Yes,Female,40000,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,10,1,,
8/6/20 13:57,8/6/20 14:08,IP Address,135.23.128.239,100,691,TRUE,8/6/20 14:08,R_1CsjA30K2xXp93O,,,,,43.86779785,-79.44200134,anonymous,EN,5bf0bf413c1b1c0001ce9336,Left,7.9,7,Orange,Right,20.638,20.638,23.767,1,Right,9.275,9.275,10.704,1,Right,5.074,5.074,7.657,1,Right,3.902,3.902,7.301,1,Right,35.604,35.604,36.869,1,Right,5.859,5.859,10.023,1,Left,5.781,5.781,7.493,1,Right,8.574,8.574,10.028,1,Left,3.378,3.378,4.399,1,,0,0,10.149,0,Right,7.642,7.642,10.112,1,Left,6.602,6.602,10.11,1,Left,8.775,8.775,10.113,1,Left,7.404,7.404,10.136,1,Left,9.296,9.296,10.121,1,,0,0,10.112,0,Left,0,0,10.082,0,Left,9.785,9.785,10.038,1,Left,9.322,9.322,10.305,1,,0,0,10.017,0,Right,3.273,3.273,10.022,1,,0,0,10.158,0,Left,8.393,8.393,10.023,1,Left,9.555,9.555,10.011,1,Right,4.282,4.282,5.527,1,All images load well,,Female,19000,Master's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,1,0,,
8/6/20 13:56,8/6/20 14:11,IP Address,176.63.6.76,100,871,TRUE,8/6/20 14:11,R_2RaCKxUcqZDxPup,,,,,47.49839783,19.04040527,anonymous,EN,5e99dadcb9ea5b047f30a2c2,Left,7.9,7,Orange,Right,16.998,16.998,18.301,1,Right,3.732,3.732,4.884,1,Right,2.978,2.978,4.881,1,Right,67.068,67.068,72.029,1,Right,20.93,20.93,22.059,1,Left,0,0,0.689,0,Left,2.344,2.344,3.672,1,Right,2.443,2.443,4.034,1,Left,2.731,2.731,4.4,1,Left,6.744,6.744,8.353,1,Left,2.667,2.667,4.444,1,Left,7.885,7.885,9.313,1,Right,3.533,3.533,4.805,1,Left,6.966,6.966,8.223,1,Left,3.269,3.269,4.542,1,Right,3.369,3.369,4.737,1,Left,3.111,3.111,5,1,Left,4.658,4.658,6.202,1,Left,2.486,2.486,4.771,1,Right,6.667,6.667,7.829,1,Left,7.307,7.307,8.412,1,Right,0.247,0.247,2.353,1,,0,0,10.115,0,Left,2.462,2.462,3.534,1,Right,2.083,2.083,3.54,1,All images load well,,Male,10000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,4,0,,
8/6/20 13:55,8/6/20 14:11,IP Address,80.51.181.58,100,932,TRUE,8/6/20 14:11,R_a9uX7BMqmHw8oxP,,,,,51.15370178,21.97390747,anonymous,EN,5ea97c487b2a16069184abcc,Left,7.9,7,Orange,Right,8.491,8.491,10.715,1,Right,0.45,0.45,2.184,1,Right,7.281,8.926,9.714,2,Right,15.792,17.146,18.541,2,Right,24.715,24.715,26.946,1,Right,1.257,1.257,2.264,1,Left,0,0,0.836,0,Right,0,0,1.517,0,Left,0,0,2.379,0,Left,0,0,0.749,0,Right,0.46,0.46,2.092,1,Left,0,0,0.958,0,Left,0,0,0.75,0,Left,0,0,1.717,0,Right,0.077,0.077,1.673,1,Right,7.855,9.119,9.99,2,Left,5.341,7.047,9.29,2,Left,3.203,4.917,6.242,2,Right,9.909,9.909,10.008,1,Right,0.583,0.583,2.662,1,Left,2.675,5.743,6.609,3,Right,0.309,1.679,3.121,2,,0,0,10.008,0,Left,1.026,3.21,5.256,3,Right,0.653,2.756,4.346,2,There are some images which don't load,There is not enought time to click the button to the next task,Female,40000,Bachelor's Degree,Apple,1.1,1.3,3,5,2.2,7,6,10%,10,16,8,0,,
8/6/20 13:56,8/6/20 14:12,IP Address,2.217.189.47,100,959,TRUE,8/6/20 14:12,R_3jcJ3Y1jqnaH2Lz,,,,,53.480896,-2.23739624,anonymous,EN,5d54043a7f6fa40001b13299,Left,$7.90 ,$7.90 ,Orange,Right,0,0,25.327,0,Right,2.845,2.845,5.247,1,Right,6.719,6.719,8.532,1,Right,0.884,0.884,2.482,1,Right,11.549,11.549,13.839,1,Right,6.418,6.418,8.767,1,Left,0,0,1.709,0,Right,0,0,1.62,0,,0,0,0,0,Left,0,0,1.655,0,Right,1.621,1.621,4.056,1,Left,1.395,1.395,2.834,1,Left,5.788,7.515,9.061,2,Left,3.375,3.375,5.189,1,Right,4.658,4.658,6.82,1,Right,4.944,4.944,7.245,1,Left,4.891,9.081,10.247,2,Left,7.066,7.066,9.247,1,Left,3.912,5.841,6.709,2,Right,2.092,2.092,3.551,1,Left,7.445,7.445,8.673,1,Right,0,0,1.3,0,Left,3.31,3.31,5.154,1,Left,3.52,3.52,5.229,1,Right,2.427,2.427,3.623,1,There are some images which don't load,The images load too slowly but otherwise fine,Female,35000,Master's Degree,Both equal,1.1,1.3,3,5,2.2,7,6,10%,10,16,4,0,,
8/6/20 13:54,8/6/20 14:13,IP Address,203.167.142.160,100,1175,TRUE,8/6/20 14:13,R_3qas7nzTuGIvvpJ,,,,,-36.8506012,174.7679138,anonymous,EN,5f0f58b82ab2910f275ed21e,Left,7.9,7,Orange,Right,2.759,2.759,3.844,1,Right,0,0,1.125,0,Right,0,0,1.559,0,Right,4.963,4.963,6.032,1,Right,21.271,21.271,22.228,1,Right,0,0,3.4,0,Left,0,0,2.199,0,Right,0,0,4.148,0,Left,0,0,0.802,0,Left,0,0,0.744,0,Right,3.741,3.741,5.174,1,Left,0,0,1.436,0,Right,0,0,2.401,0,Left,0,0,1.273,0,Right,1.014,1.014,2.548,1,Right,9.454,9.454,10.006,1,Left,2.919,2.919,3.91,1,Left,9.49,9.49,10.009,1,Left,9.502,9.502,10.01,1,Right,6.401,6.401,7.937,1,Left,7.976,7.976,8.842,1,Right,6.585,6.585,7.449,1,Left,0.25,0.25,1.696,1,Left,0,0,1.076,0,Right,3.702,3.702,5.36,1,All images load well,The instruction was very clear,Male,44480,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,7,0,,
8/6/20 13:55,8/6/20 14:18,IP Address,74.12.94.216,100,1354,TRUE,8/6/20 14:18,R_rlou1SOlb37GFAl,,,,,43.68899536,-79.56349945,anonymous,EN,5ec45b4b30b4c334ecb6cf6b,Left,,7,Orange,Right,41.84,42.885,43.445,2,Right,0,0,7.049,0,Right,0,0,1.077,0,Right,0,0,16.069,0,Right,9.378,9.378,10.299,1,Right,3.625,5.432,6.412,2,Left,2.641,2.641,3.908,1,Right,5.364,5.364,6.529,1,Left,0,0,1.328,0,Left,3.107,3.107,5.13,1,Right,4.974,4.974,6.206,1,Left,2.441,2.441,3.9,1,Left,5.789,5.789,10.108,1,Left,0,0,9.739,0,Right,3.986,5.43,6.071,2,Right,2.478,2.478,5.029,1,Left,2.485,2.485,6.817,1,Left,3.825,3.825,5.543,1,Left,5.628,5.628,7.572,1,Right,4.701,4.701,6.222,1,Left,4.838,4.838,5.929,1,,0,0,10.116,0,Left,4.008,4.008,5.284,1,Left,0,0,6.742,0,Right,3.798,3.798,5.447,1,All images load well,yes,Female,0,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,10,0,,
8/6/20 13:56,8/6/20 14:21,IP Address,37.160.220.230,100,1498,TRUE,8/6/20 14:21,R_2uEA5CbOthjvkGN,,,,,43.14790344,12.10969543,anonymous,EN,5c5d6b55b7ce2100011fa04e,Left,7.9,7,Orange,Right,8.212,8.212,9.742,1,Right,0,0,0.58,0,Right,11.257,11.257,12.804,1,Right,5.214,5.214,7.575,1,Right,23.577,23.577,25.273,1,Right,0,0,2.787,0,Left,0,0,2.844,0,Right,1.006,1.006,3.143,1,Left,0,0,3.758,0,Left,0,0,2.49,0,Right,0,0,1.785,0,Left,0.291,0.291,3.61,1,Left,0,0,2.785,0,Left,2.798,2.798,5.238,1,Right,0,0,9.153,0,Right,4.779,4.779,7.146,1,Right,7.708,7.708,9.976,1,Left,5.661,5.661,8.034,1,Right,4.609,4.609,8.298,1,Right,9.131,9.131,10.03,1,Left,7.8,7.8,8.956,1,Right,0,0,2.852,0,Left,5.483,5.483,8.56,1,Left,5.926,5.926,7.513,1,Right,1.268,1.268,6.898,1,All images load well,All the survey was perfectly clear! Good Job!,Male,more of 2000 ,High School Diploma or equivalent,Both equal,1.1,1.3,3,5,2.2,7,6,10%,10,16,2,0,,
